invader;code;artist;address;invaders.geo;lat;lon
Space Invader PA_1111;PA_1111; PA; 80 avenue Charles de Gaulle, Paris;80 Avenue Charles de Gaulle, 92200 Neuilly-sur-Seine;48.88176;2.271
Space Invader PA_1112;PA_1112; PA; place de l'Iris, Paris;Villa des Iris, 75019 Paris;48.87757;2.4034399
Space Invader PA_1114;PA_1114; PA; impasse de la Défense; impasse de la Défense;48.8851130000; 2.3268650000
Space Invader PA_1115;PA_1115; PA; 208 rue de la Roquette, Paris;208 Rue de la Roquette, 75011 Paris;48.8596236;2.3885087
Space Invader PA_1116;PA_1116; PA; 74 rue d'Avron, Paris;74 Rue d'Avron, 75020 Paris;48.85232;2.40446
Space Invader PA_1117;PA_1117; PA; Terminal 2D Porte 6, Paris;Paris, Paris;48.85720825;2.341439962
Space Invader PA_1118;PA_1118; PA; boulevard Gabriel Péri sous le périph', Paris;boulevard Gabriel Péri sous le périph', Paris;48.877432; 2.476540
Space Invader PA_1120;PA_1120; PA; 84 rue de Picpus, Paris;84 Rue de Picpus, 75012 Paris;48.84097;2.39889
Space Invader PA_1121;PA_1121; PA; 52 cours de Vincennes, Paris;52 Cours de Vincennes, 75012 Paris;48.84732;2.40361
Space Invader PA_1122;PA_1122; PA; avenue Corentin Cariou, Paris;Avenue Corentin Cariou, 75019 Paris;48.89713;2.38495
Space Invader PA_1123;PA_1123; PA; 1 rue Santos-Dumont, Paris;1 Rue Santos Dumont, 75015 Paris;48.8343;2.30574
Space Invader PA_1124;PA_1124; PA; 11 rue Chauchat, Paris;11 Rue Chauchat, 75009 Paris;48.87324;2.33946
Space Invader PA_1125;PA_1125; PA; 88 rue de Provence, Paris;88 Rue de Provence, 75009 Paris;48.87433;2.33045
Space Invader PA_1126;PA_1126; PA; 27 place de la Madeleine, Paris;27 Place de la Madeleine, 75008 Paris;48.87116;2.3243999
Space Invader PA_1127;PA_1127; PA; 10 rue du Roi Doré, Paris;Rue du Roi Doré, 75003 Paris;48.8601;2.36412
Space Invader PA_1128;PA_1128; PA; 112 rue des Pyrénées; 112 rue des Pyrénées;48.8568100000; 2.4047300000
Space Invader PA_1129;PA_1129; PA; 19 rue Parrot, Paris;19 Rue Parrot, 75012 Paris;48.84718;2.37494
Space Invader PA_1130;PA_1130; PA; face au 194 rue de Bercy, Paris;194 Rue de Bercy, 75012 Paris;48.8446575;2.3722657
Space Invader PA_1131;PA_1131; PA; place Felix éboué, Paris;Place Félix éboué, 75012 Paris;48.83955;2.39619
Space Invader PA_1132;PA_1132; PA; 26 rue Coriolis, Paris;26 Rue Coriolis, 75012 Paris;48.83631;2.39087
Space Invader PA_1133;PA_1133; PA; 19 rue Montera, Paris;19 Rue Montéra, 75012 Paris;48.84535;2.40891
Space Invader PA_1134;PA_1134; PA; 74 rue de Tolbiac, Paris;74 Rue de Tolbiac, 75013 Paris;48.82717;2.36694
Space Invader PA_1135;PA_1135; PA; 36 rue Tillier, Paris;Rue Claude Tillier, 75012 Paris;48.84834;2.38824
Space Invader PA_1136;PA_1136; PA; 18 rue Coriolis; 18 rue Coriolis;48.8358820000; 2.3913040000
Space Invader PA_1137;PA_1137; PA; pont Delizy; pont Delizy;48.8950250000; 2.4098200000
Space Invader PA_1138;PA_1138; PA; 112 avenue du Général Leclerc, Paris;112 Avenue du Général Leclerc, 75014 Paris;48.898305; 2.406713
Space Invader PA_1139;PA_1139; PA; 93 rue de Belleville, Paris;93 Rue de Belleville, 75019 Paris;48.87404;2.3854
Space Invader PA_1140;PA_1140; PA; 10 rue Villedo, Paris;10 Rue Villedo, 75001 Paris;48.8664599;2.33607
Space Invader PA_1141;PA_1141; PA; Agence Spatiale Européenne, Paris;Paris, Paris;48.85720825;2.341439962
Space Invader PA_1142;PA_1142; PA; 8 rue de la Plaine, Paris;8 Rue de la Plaine, 75020 Paris;48.8497317;2.3998205
Space Invader PA_1143;PA_1143; PA; place du Général Patton, Paris;Place du Général Patton, 75116 Paris;48.87618;2.28716
Space Invader PA_1144;PA_1144; PA; 18 rue Piccini, Paris;18 Rue Piccini, 75116 Paris;48.8749649;2.2841669
Space Invader PA_1145;PA_1145; PA; 1 rue de la Croix Jarry, Paris;Rue de la Croix-Jarry, 75013 Paris;48.82716;2.38179
Space Invader PA_1146;PA_1146; PA; 154 rue du Chemin Vert, Paris;154 Rue du Chemin Vert, 75011 Paris;48.86272;2.387
Space Invader PA_1147;PA_1147; PA; pont de la Grange aux Belles, Paris;Paris, Paris;48.85720825;2.341439962
Space Invader PA_1148;PA_1148; PA; Le Point  Ephémére, Paris;Paris, Paris;48.85720825;2.341439962
Space Invader PA_1149;PA_1149; PA; 42 boulevard de Charonne, Paris;42 Boulevard de Charonne, 75020 Paris;48.85113;2.3988
Space Invader PA_1150;PA_1150; PA; quai Saint-Bernard; quai Saint-Bernard;48.8449280000; 2.3643850000
Space Invader PA_1151;PA_1151; PA; métro Tuileries, Paris;Métro-Tuileries, Paris;48.86434937;2.330204964
Space Invader PA_1152;PA_1152; PA; village Saint-Paul, Paris;Métro-Saint-Paul, Paris;48.85523987;2.360616922
Space Invader PA_1153;PA_1153; PA; 87 rue Saint-Antoine, Paris;87 Rue Saint-Antoine, 75004 Paris;48.85464;2.3624299
Space Invader PA_1154;PA_1154; PA; 0 rue Léon Jouhaux, Paris;Rue Léon Jouhaux, 75010 Paris;48.86921;2.36456
Space Invader PA_1155;PA_1155; PA; pont piéton de la rue Lucien Lambeau, Paris;Rue Lucien Lambeau, 75020 Paris;48.85774;2.41319
Space Invader PA_1156;PA_1156; PA; 12 rue Vieille du Temple, Paris;12 Rue Vieille-du-Temple, 75004 Paris;48.85646;2.35681
Space Invader PA_1157;PA_1157; PA; 81 rue de Beaubourg; 81 rue de Beaubourg;48.8639100000; 2.3548220000
Space Invader PA_1158;PA_1158; PA; 33 boulevard de Charonne, Paris;33 Boulevard de Charonne, 75011 Paris;48.85111;2.39818
Space Invader PA_1159;PA_1159; PA; 6 place des Ternes, Paris;6 Place des Ternes, 75017 Paris;48.87842;2.2985699
Space Invader PA_1160;PA_1160; PA; 165 rue du Faubourg Saint-Honoré; 165 rue du Faubourg Saint-Honoré;48.8747070000; 2.3058670000
Space Invader PA_1161;PA_1161; PA; 42 rue des Francs-Bourgeois, Paris;42 Rue des Francs-Bourgeois, 75003 Paris;48.85859;2.3590399
Space Invader PA_1162;PA_1162; PA; 14 rue des Précheurs, Paris;14 Rue des Précheurs, 75001 Paris;48.86208;2.34864
Space Invader PA_1163;PA_1163; PA; 8 place Jacques Bonsergent, Paris;8 Place Jacques Bonsergent, 75010 Paris;48.8711399;2.36112
Space Invader PA_1164;PA_1164; PA; 130 avenue de Wagram, Paris;130 Avenue de Wagram, 75017 Paris;48.88512;2.30364
Space Invader PA_1165;PA_1165; PA; 48 rue du Caire, Paris;48 Rue du Caire, 75002 Paris;48.8680499;2.34885
Space Invader PA_1166;PA_1166; PA; 1 quai de Bourbon, Paris;1 Quai de Bourbon, 75004 Paris;48.85243;2.35692
Space Invader PA_1167;PA_1167; PA; 84 rue Bonaparte, Paris;84 Rue Bonaparte, 75006 Paris;48.84968;2.33258
Space Invader PA_1168;PA_1168; PA; 1 rue Verniquet, Paris;1 Rue Verniquet, 75017 Paris;48.8868099;2.30042
Space Invader PA_1169;PA_1169; PA; 6 avenue de la Porte de la Chapelle, Paris;6 Avenue Porte de la Chapelle, 75018 Paris;48.89898;2.35987
Space Invader PA_1170;PA_1170; PA; 45 rue des Gravilliers, Paris;45 Rue des Gravilliers, 75003 Paris;48.86415;2.35543
Space Invader PA_1171;PA_1171; PA; 68 rue de la Montagne Sainte-Geneviéve, Paris;68 Rue de la Montagne Sainte-Geneviéve, 75005 Paris;48.84684;2.3477199
Space Invader PA_1172;PA_1172; PA; 93 rue de la Verrerie, Paris;93 Rue de la Verrerie, 75004 Paris;48.85882;2.35067
Space Invader PA_1173;PA_1173; PA; terrasse du Wanderlust, Paris;Paris, Paris;48.85720825;2.341439962
Space Invader PA_1174;PA_1174; PA; 14 rue des Fonds-Verts, Paris;14 Rue des Fonds-Verts, 75012 Paris;48.83697;2.39115
Space Invader PA_1175;PA_1175; PA; 2 rue Rodier, Paris;2 Rue Rodier, 75009 Paris;48.87738;2.3424
Space Invader PA_1176;PA_1176; PA; 5 rue Rodier, Paris;5 Rue Rodier, 75009 Paris;48.87749;2.34227
Space Invader PA_1177;PA_1177; PA; 13 place de la bourse, 75002 Paris;13 place de la bourse, 75002 Paris;48.868796;2.340612
Space Invader PA_1178;PA_1178; PA; 82 boulevard Masséna, Paris;82 Boulevard Masséna, 75013 Paris;48.82141;2.3681899
Space Invader PA_1179;PA_1179; PA; 213 boulevard Vincent Auriol, Paris;213 Boulevard Vincent Auriol, 75013 Paris;48.83077;2.35672
Space Invader PA_1180;PA_1180; PA; 47 avenue des Gobelins, Paris;47 Avenue des Gobelins, 75013 Paris;48.83518;2.35328
Space Invader PA_1181;PA_1181; PA; 58 rue Caumartin, Paris;58 Rue de Caumartin, 75009 Paris;48.87487;2.32858
Space Invader PA_1182;PA_1182; PA; 22 rue Guersant, Paris;22 Rue Guersant, 75017 Paris;48.88079;2.29014
Space Invader PA_1183;PA_1183; PA; 9 rue Marsoulan, Paris;9 Rue Marsoulan, 75012 Paris;48.84565;2.40297
Space Invader PA_1184;PA_1184; PA; qque part dur l'A6; Autoroute du Soleil, Paris; 48.735843; 2.317
Space Invader PA_1185;PA_1185; PA; 59 rue de Charonne, Paris;59 Rue de Charonne, 75011 Paris;48.85343;2.3793
Space Invader PA_1186;PA_1186; PA; 32 impasse de la Confiance, Paris;Impasse de la Confiance, 75020 Paris;48.85352;2.39962
Space Invader PA_1187;PA_1187; PA; 89 rue André Joineau, Paris;89 Rue André Joineau, 93310 Le Pré-Saint-Gervais;48.88214;2.40273
Space Invader PA_1188;PA_1188; PA; 81 rue d'Assas, Paris;81 Rue d'Assas, 75006 Paris;48.84242;2.33489
Space Invader PA_1189;PA_1189; PA; 43 rue Lacépéde, Paris;Rue Jean-Franéois Lépine, 75018 Paris;48.8861;2.35826
Space Invader PA_1190;PA_1190; PA; 2 rue Princesse Leia, Paris;2 Rue Princesse, 75006 Paris;48.85264;2.33437
Space Invader PA_1191;PA_1191; PA; le long de la D126B, Paris;Paris, Paris;48.85720825;2.341439962
Space Invader PA_1192;PA_1192; PA; le long de la D126B, Paris;Paris, Paris;48.85720825;2.341439962
Space Invader PA_1193;PA_1193; PA; le long de la D126B, Paris;Paris, Paris;48.85720825;2.341439962
Space Invader PA_1194;PA_1194; PA; le long de la D126B, Paris;Paris, Paris;48.85720825;2.341439962
Space Invader PA_1195;PA_1195; PA; le long de la D126B, Paris;Paris, Paris;48.85720825;2.341439962
Space Invader PA_1196;PA_1196; PA; 2 impasse Mathieu, Paris;2 Impasse Mathieu, 75015 Paris;48.84114;2.31327
Space Invader PA_1197;PA_1197; PA; 6 rue de l'Arrivée, Paris;6 Rue de l'Arrivée, 75015 Paris;48.84387;2.3224
Space Invader PA_1198;PA_1198; PA; 145 boulevard Raspail, Paris;145 Boulevard Raspail, 75006 Paris;48.84227;2.32972
Space Invader PA_1199;PA_1199; PA; Poterne des Peupliers, Paris;Paris, Paris;48.85720825;2.341439962
Space Invader PA_1200;PA_1200; PA; 35 rue de la Bécherie, Paris;35 Rue de la Bécherie, 75005 Paris;48.85257;2.34718
Space Invader PA_1201;PA_1201; PA; 14 rue Ternaux, Paris;14 Rue Ternaux, 75011 Paris;48.86438;2.37331
Space Invader PA_1202;PA_1202; PA; 129 avenue de Wagram, Paris;129 Avenue de Wagram, 75017 Paris;48.88317;2.30163
Space Invader PA_1203;PA_1203; PA; 64 rue Monsieur le Prince, Paris;64 Rue Monsieur le Prince, 75006 Paris;48.84786;2.34081
Space Invader PA_1204;PA_1204; PA; 61 rue d'Avron, Paris;61 Rue d'Avron, 75020 Paris;48.85224;2.40306
Space Invader PA_1205;PA_1205; PA; bétiment Marguerite Bottard, Paris;Paris, Paris;48.85720825;2.341439962
Space Invader PA_1206;PA_1206; PA; 22 avenue de la République, Paris;22 Avenue de la République, 75011 Paris;48.86622;2.36875
Space Invader PA_1207;PA_1207; PA; 31 rue Lucien Sampaix, Paris;31 Rue Lucien Sampaix, 75010 Paris;48.87303;2.36129
Space Invader PA_1208;PA_1208; PA; 35 rue Castagnary, Paris;35 Rue Castagnary, 75015 Paris;48.8340699;2.30947
Space Invader PA_1209;PA_1209; PA; 99 boulevard Saint-Germain, Paris;99 Boulevard Saint-Germain, 75006 Paris;48.85214;2.339
Space Invader PA_1210;PA_1210; PA; 3 rue Saint-Augustin, Paris;3 Rue Saint-Augustin, 75002 Paris;48.86885;2.33781
Space Invader PA_1211;PA_1211; PA; 1 passage Monplaisir, 75020 Paris;1 passage Monplaisir, 75020 Paris;48.865487; 2.384787
Space Invader PA_1212;PA_1212; PA; 16 place Jacques Bonsergent, Paris;16 Place Jacques Bonsergent, 75010 Paris;48.87144;2.36071
Space Invader PA_1213;PA_1213; PA; 4 rue Berger, Paris;4 Rue Berger, 75001 Paris;48.8609;2.34849
Space Invader PA_1214;PA_1214; PA; 42 rue Leroy Dupré, Paris;42 Rue Leroy Dupré, 75012 Paris;48.84297;2.40189
Space Invader PA_1215;PA_1215; PA; 3 rue Danielle Casanova, Paris;3 Rue Danielle Casanova, 75001 Paris;48.8675799;2.33319
Space Invader PA_1216;PA_1216; PA; 1 rue Duret, Paris;1 Rue Duret, 75116 Paris;48.87334;2.28498
Space Invader PA_1217;PA_1217; PA; pont de la Concorde, Paris;Pont de la Concorde, Paris;48.8633461;2.319560051
Space Invader PA_1218;PA_1218; PA; 2 rue Mathys, Paris;2 Rue Mathis, 75019 Paris;48.8907;2.3764
Space Invader PA_1219;PA_1219; PA; 261 rue de Belleville, Paris;261 Rue de Belleville, 75019 Paris;48.87559;2.39897
Space Invader PA_1220;PA_1220; PA; 7 rue d'Enghien, Paris;7 Rue d'Enghien, 75010 Paris;48.87165;2.3527999
Space Invader PA_1221;PA_1221; PA; place Benjamin Fondane, Paris;Place Benjamin Fondane, 75005 Paris;48.84454;2.3519899
Space Invader PA_1222;PA_1222; PA; 90 avenue de la République, Paris;90 Avenue de la République, 75011 Paris;48.86398;2.38051
Space Invader PA_1223;PA_1223; PA; 1 place de Passy, Paris;1 Place de Passy, 75016 Paris;48.85787;2.27759
Space Invader PA_1224;PA_1224; PA; 57 avenue du docteur Netter, Paris;57 Avenue du Docteur Arnold Netter, 75012 Paris;48.84492;2.40565
Space Invader PA_1225;PA_1225; PA; 100 cours de Vincennes, Paris;100 Cours de Vincennes, 75012 Paris;48.84689;2.40843
Space Invader PA_1226;PA_1226; PA; 100 cours de Vincennes, Paris;100 Cours de Vincennes, 75012 Paris;48.84689;2.40843
Space Invader PA_1227;PA_1227; PA; 129 coulée verte René-Dumont, Paris;Paris, Paris;48.85720825;2.341439962
Space Invader PA_1228;PA_1228; PA; 22 rue Watteau, Paris;22 Rue Watteau, 75013 Paris;48.83449;2.35731
Space Invader PA_1229;PA_1229; PA; 62 rue Lamartine, Paris;62 Rue Lamartine, 75009 Paris;48.87672;2.33956
Space Invader PA_1230;PA_1230; PA; 7 rue Lafayette, Paris;7 Rue La Fayette, 75009 Paris;48.87359;2.33479
Space Invader PA_1231;PA_1231; PA; 28 rue Eugéne Jumin, Paris;28 Rue Eugéne Jumin, 75019 Paris;48.88803;2.39223
Space Invader PA_1232;PA_1232; PA; 102 rue du Mont Cenis, Paris;102 Rue du Mont-Cenis, 75018 Paris;48.89533;2.34601
Space Invader PA_1233;PA_1233; PA; 2 rue Poissonniére, Paris;2 Rue Poissonniére, 75002 Paris;48.86857;2.34778
Space Invader PA_1234;PA_1234; PA; Obelisque de Villeneuve-le-Comte, Paris;Rue de Paris, 77174 Villeneuve-le-Comte;48.791938; 2.869225
Space Invader PA_1235;PA_1235; PA; 72 rue Claude Bernard, Paris;72 Rue Claude Bernard, 75005 Paris;48.84047;2.34587
Space Invader PA_1236;PA_1236; PA; 72 rue Claude Bernard, Paris;72 Rue Claude Bernard, 75005 Paris;48.84047;2.34587
Space Invader PA_1237;PA_1237; PA; 28 rue Eugéne Jumin, Paris;28 Rue Eugéne Jumin, 75019 Paris;48.88803;2.39223
Space Invader PA_1238;PA_1238; PA; Cimetiére de la Courneuve, Paris;La Courneuve, Seine-St.-Denis;48.92695999;2.389219999
Space Invader PA_1239;PA_1239; PA; 54 avenue Paul Vaillant Couturier, La Courneuve;54 Avenue Paul Vaillant-Couturier, La Courneuve;48.920968;2.411104
Space Invader PA_1240;PA_1240; PA; 114 boulevard Vincent Auriol, Paris;114 Boulevard Vincent Auriol, 75013 Paris;48.83349;2.36306
Space Invader PA_1241;PA_1241; PA; 1 quai de la Tournelle, Paris;1 Quai de la Tournelle, 75005 Paris;48.84959;2.35577
Space Invader PA_1242;PA_1242; PA; 26 rue de la Plaine, Paris;26 Rue de la Plaine, 75020 Paris;48.84985;2.40261
Space Invader PA_1243;PA_1243; PA; 15 boulevard de Ménilmontant, Paris;15 Boulevard de Ménilmontant, 75011 Paris;48.85942;2.38881
Space Invader PA_1244;PA_1244; PA; 4 rue Oberkampf, Paris;4 Rue Oberkampf, 75011 Paris;48.86268;2.36753
Space Invader PA_1245;PA_1245; PA; pont de la Tournelle, Paris;Pont de la Tournelle, Paris;48.85027695;2.355000019
Space Invader PA_1246;PA_1246; PA; 12 pont Saint-Louis, Paris;12 Cour Saint-Louis, 75011 Paris;48.8521773;2.3724427
Space Invader PA_1247;PA_1247; PA; Hépital Robert Debré, Paris;Rue de l'Hépital Saint-Louis, 75010 Paris;48.87505;2.36525
Space Invader PA_1248;PA_1248; PA; 101 boulevard Richard Lenoir, Paris;101 Boulevard Richard Lenoir, 75011 Paris;48.86407;2.37049
Space Invader PA_1249;PA_1249; PA; 24 rue de la Verrerie, Paris;24 Rue de la Verrerie, 75004 Paris;48.85746;2.35452
Space Invader PA_1250;PA_1250; PA; 176 rue de Bagnolet, Paris;176 Rue de Bagnolet, 75020 Paris;48.864;2.40813
Space Invader PA_1251;PA_1251; PA; 8 place Tristan Bernard, Paris;Place Tristan Bernard, 75017 Paris;48.87909;2.29099
Space Invader PA_1252;PA_1252; PA; 27 rue Saint Didier, Paris;27 rue Saint Didier, 75116 Paris;48.866319; 2.285900
Space Invader PA_1253;PA_1253; PA; 1 rue du Boccador, Paris;1 Rue du Boccador, 75008 Paris;48.86602;2.3036
Space Invader PA_1254;PA_1254; PA; 23 rue Marbeuf, Paris;23 Rue Marbeuf, 75008 Paris;48.86881;2.30376
Space Invader PA_1255;PA_1255; PA; 5 place des Petits Péres, Paris;5 Place des Petits-Péres, 75002 Paris;48.8665446;2.3408028
Space Invader PA_1256;PA_1256; PA; 29 rue des Petits Hétels, Paris;29 Rue des Petits-Hétels, 75010 Paris;48.87756;2.35207
Space Invader PA_1257;PA_1257; PA; 1 avenue du Président Wilson, Paris;1 Avenue du Président Wilson, 75116 Paris;48.86478;2.3003
Space Invader PA_1258;PA_1258; PA; 13 rue de la Roquette, Paris;13 Rue de la Roquette, 75011 Paris;48.8542;2.37112
Space Invader PA_1259;PA_1259; PA; 39 boulevard Albert 1er, Paris;39 Boulevard Albert 1er, 94, Nogent sur marne France;48.832708;2.493296
Space Invader PA_1260;PA_1260; PA; 8 rue de l'Amiral de Coligny, Paris;8 Rue de l'Amiral de Coligny, 75001 Paris;48.86067;2.3409399
Space Invader PA_1261;PA_1261; PA; 73 boulevard de Bercy, Paris;Boulevard de Bercy, 75012 Paris;48.83969;2.3839
Space Invader PA_1262;PA_1262; PA; 7 rue du Bouloi, Paris;7 Rue du Bouloi, 75001 Paris;48.86354;2.34054
Space Invader PA_1263;PA_1263; PA; Pont Neuf, Paris;Pont Neuf, Paris;48.85867691;2.341487885
Space Invader PA_1264;PA_1264; PA; Musée en Herbes; Musée en Herbes;48.8601660000; 2.3421570000
Space Invader PA_1265;PA_1265; PA; Centre Georges Pompidou, Paris;Beaubourg, Paris;48.86051941;2.352425098
Space Invader PA_1266;PA_1266; PA; 41 rue Volta, Paris;41 Rue Volta, 75003 Paris;48.86663;2.35794
Space Invader PA_1267;PA_1267; PA; 2 avenue de Bouvines, Paris;Avenue de Bouvines, 75011 Paris;48.8502;2.39631
Space Invader PA_1268;PA_1268; PA; Pont-Neuf, Paris;Pont Neuf, Paris;48.85867691;2.341487885
Space Invader PA_1269;PA_1269; PA; 28 rue Sainte-Anne, Paris;28 Rue Sainte-Anne, 75001 Paris;48.86629;2.3356
Space Invader PA_1270;PA_1270; PA; passerelle du Bassin de la Villette, Paris;Bassin de la Villette, Paris;48.88898849;2.386929989
Space Invader PA_1271;PA_1271; PA; 1 Square de la Fontaine, Nogent Sur Marne;  1 Square de la Fontaine, Nogent Sur Marne;48.835922; 2.484237
Space Invader PA_1272;PA_1272; PA; 1 rue Vouillé, Paris;1 Rue de Vouillé, 75015 Paris;48.8354799;2.30288
Space Invader PA_1273;PA_1273; PA; 39 rue Linné, Paris;39 Rue Linné, 75005 Paris;48.84598;2.35435
Space Invader PA_1274;PA_1274; PA; 10 square Desnouettes, Paris;10 Square Desnouettes, 75015 Paris;48.83486;2.28406
Space Invader PA_1275;PA_1275; PA; 12 place d'Anvers, Paris;12 Place d'Anvers, 75009 Paris;48.88257;2.34471
Space Invader PA_1276;PA_1276; PA; 21 place du Tertre, Paris;21 Place du Tertre, 75018 Paris;48.88667;2.34057
Space Invader PA_1277;PA_1277; PA; 52 rue Jean-Pierre Timbaud, Paris;52 Rue Jean-Pierre Timbaud, 75011 Paris;48.86648;2.37303
Space Invader PA_1278;PA_1278; PA; 80 rue de Provence, Paris;80 Rue de Provence, 75009 Paris;48.8743924;2.3309796
Space Invader PA_1279;PA_1279; PA; 86 Boulevard Lefebvre, Paris;86 Boulevard Lefebvre, 75015 Paris;48.8288;2.29949
Space Invader PA_1280;PA_1280; PA; 14 rue de Lévis, Paris;14 Rue de Lévis, 75017 Paris;48.8822199;2.3156
Space Invader PA_1281;PA_1281; PA; 2 rue des Fontaines du Temple, Paris;2 Rue des Fontaines du Temple, 75003 Paris;48.86548;2.3601899
Space Invader PA_1282;PA_1282; PA; 106 avenue Auber, Paris;106 Avenue Kléber, 75116 Paris;48.8650717;2.2885289
Space Invader PA_1283;PA_1283; PA; 3 rue des Déchargeurs, Paris;3 Rue des Déchargeurs, 75001 Paris;48.8596999;2.34596
Space Invader PA_1284;PA_1284; PA; pont ferroviaire, Paris;Paris, Paris;48.85720825;2.341439962
Space Invader PA_1285;PA_1285; PA; porte de Bagnolet, Paris;Porte de Bagnolet, Paris;48.863844; 2.412935
Space Invader PA_1286;PA_1286; PA; Place du Village de l'Amitié, 93100 Montreuil;Place du Village de l'Amitié, 93100 Montreuil;48.863774; 2.448778
Space Invader PA_1287;PA_1287; PA; 18 rue du Ravin; 18 rue du Ravin;48.8619090000; 2.4232830000
Space Invader PA_1288;PA_1288; PA; 5 quai de Loire, Paris;5 Quai de la Loire, 75019 Paris;48.88378;2.37142
Space Invader PA_1289;PA_1289; PA; place de l'Alma, Paris;Place de l'Alma, 75008 Paris;48.86443;2.3017599
Space Invader PA_1290;PA_1290; PA; place de l'Alma, Paris;Place de l'Alma, 75008 Paris;48.86443;2.3017599
Space Invader PA_1291;PA_1291; PA; 48 rue du Capitaine Dreyfus, Paris;48 Rue du Capitaine Dreyfus, 93100 Montreuil;48.85909;2.43958
Space Invader PA_1292;PA_1292; PA; 13 rue Darwin, Paris;13 Rue Darwin, 75018 Paris;48.8901899;2.33905
Space Invader PA_1293;PA_1293; PA; 2 rue Titien, Paris;2 Rue Titien, 75013 Paris;48.83599;2.35842
Space Invader PA_1294;PA_1294; PA; 34 Rue de Penthievre, Paris; 34 Rue de Penthievre, Paris;48.872386; 2.313973
Space Invader PA_1295;PA_1295; PA; Place Edmond Michelet, Paris;Place Edmond Michelet, Paris;48.860471; 2.350127
Space Invader PA_1296;PA_1296; PA; 1 Rue Albert Sorel, Paris;1 Rue Albert Sorel, Paris; 48.823838; 2.322478
Space Invader PA_1297;PA_1297; PA; 89 bis Rue de Reuilly, 75012 Paris;89 bis Rue de Reuilly, 75012 Paris;48.844592; 2.390102
Space Invader PA_1298;PA_1298; PA; 2 Avenue du Général Leclerc, 92100 Boulogne-Billancourt ;2 Avenue du Général Leclerc, 92100 Boulogne-Billancourt ;48.833769; 2.242916
Space Invader PA_1299;PA_1299; PA; 42 Rue Dauphine, 75006 Paris ;42 Rue Dauphine, 75006 Paris ;48.854473; 2.338772
Space Invader PA_1300;PA_1300; PA; peripherique interieur sortie porte d'ivry;peripherique interieur sortie porte d'ivry;48.820779; 2.376135
Space Invader PA_1301;PA_1301; PA; 11 rue francois de neufchateau, 75011, paris;11 rue francois de neufchateau, 75011, paris;48.856206; 2.382533
Space Invader PA_1302;PA_1302; PA; 1 rue Cail, 75010 ;  1 rue Cail, 75010 ; 48.882684; 2.361643
Space Invader PA_1303;PA_1303; PA; 8 rue Saint Claude, 75011 ; 8 rue Saint Claude, 75011 ; 48.860170; 2.366625
Space Invader PA_1304;PA_1304; PA; 21 rue des écoles, 75005 ; 21 rue des écoles 75005 ; 48.848107; 2.350837
Space Invader PA_1305;PA_1305; PA; 21 rue des écoles, 75005 ; 21 rue des écoles 75005 ; 48.8481; 2.35083
Space Invader PA_1306;PA_1306; PA; Bd Gabriel Peri, Malakoff ; Bd Gabriel Peri, Malakoff ; 48.819745; 2.310446
Space Invader PA_1307;PA_1307; PA; parc de Bercy; parc de Bercy;48.8365400000; 2.3797300000
Space Invader PA_1308;PA_1308; PA; 93 bd de la République, Boulogne-Billancourt ; 3 bd de la République, Boulogne-Billancourt ; 48.833628; 2.243994
Space Invader PA_1309;PA_1309; PA; Quai Louis Bleriot, pied du pont ; Quai Louis Bleriot, pied du pont ; 48.846721; 2.274305
Space Invader PA_1310;PA_1310; PA; 14 rue de Penthièvre, 75008 ; 14 rue de Penthièvre, 75008 ; 48.872925; 2.316039
Space Invader PA_1311;PA_1311; PA; 15 rue Jean Nicot, 75007 ; 15 rue Jean Nicot, 75007 ;48.860071; 2.307823
Space Invader PA_1312;PA_1312; PA; 22 rue de la Comète, 75007 ; 22 rue de la Comète, 75007 ; 48.858110; 2.309247
Space Invader PA_1313;PA_1313; PA; 54 rue Duhesme, 75018 ; 54 rue Duhesme, 75018 ; 48.892516; 2.341567
Space Invader PA_1314;PA_1314; PA; 120 rue Mouffetard, 75005 ; 120 rue Mouffetard, 75005 ; 48.839769; 2.349787
Space Invader PA_1315;PA_1315; PA; Boulevard Brune, Porte d'ORleans, 75014 ; Boulevard Brune, Porte d'ORleans, 75014 ; 48.823377; 2.325331
Space Invader PA_1316;PA_1316; PA; 93 Avenue d'Ivry, 75013 Paris; 93 Avenue d'Ivry, 75013 Paris; 48.825066; 2.362309
Space Invader PA_1317;PA_1317; PA; 12 rue Git Le Coeur, 75006 ; 12 rue Git Le Coeur, 75006 ; 48.853469; 2.342455
Space Invader PA_1318;PA_1318; PA; 1 Rue des Petites Écuries, 75010 Paris; 1 Rue des Petites Écuries, 75010 Paris; 48.872960; 2.354202
Space Invader PA_1319;PA_1319; PA; 12 rue de la Tour d'Auvergne, 75009; 12 rue de la Tour d'Auvergne, 75009; 48.879; 2.345
Space Invader PA_1320;PA_1320; PA; 20 rue rodier, 75009; 20 rue rodier, 75009; 48.878298; 2.342696
Space Invader PA_1321;PA_1321; PA; 89 Rue du Faubourg Poissonnière, 75009 Paris ; 89 Rue du Faubourg Poissonnière, 75009 Paris ; 48.8767981; 2.3463145
Space Invader PA_1322;PA_1322; PA; 45 Rue la Fayette, 75009 Paris;45 Rue la Fayette, 75009 Paris; 48.8751633; 2.338446
