lat;long;text;invader;code;artist;address;address2;yena2
48.8269360000; 2.3545070000; Space Invader PA_1331, 11 rue Henri Michaux; Space Invader PA_1331;PA_1331; PA;, 11 rue Henri Michaux; 11 rue Henri Michaux;
48.8475320000; 2.3530490000; Space Invader PA_1332, 46 rue des Fossés Saint-Bernard; Space Invader PA_1332;PA_1332; PA;, 46 rue des Fossés Saint-Bernard; 46 rue des Fossés Saint-Bernard;
48.8689920000; 2.3311370000; Space Invader PA_1333, 10 rue de la Paix; Space Invader PA_1333;PA_1333; PA;, 10 rue de la Paix; 10 rue de la Paix;
48.8683340000; 2.3301200000; Space Invader PA_1334, 25 place Vendôme; Space Invader PA_1334;PA_1334; PA;, 25 place Vendôme; 25 place Vendôme;
48.8520940000; 2.3371190000; Space Invader PA_1337, 93 rue de Seine; Space Invader PA_1337;PA_1337; PA;, 93 rue de Seine; 93 rue de Seine;
48.8504000000; 2.3855200000; Space Invader PA_1336, 24 rue de Montreuil; Space Invader PA_1336;PA_1336; PA;, 24 rue de Montreuil; 24 rue de Montreuil;
48.8002920000; 2.1322510000; Space Invader VRS_021, 0 rue de Limoges; Space Invader VRS_021;VRS_021; VR;, 0 rue de Limoges; 0 rue de Limoges;
48.8008110000; 2.1199120000; Space Invader VRS_020, allée du Potager; Space Invader VRS_020;VRS_020; VR;, allée du Potager; allée du Potager;
48.8790020000; 2.3036070000; Space Invader PA_0268, 96 rue de Courcelles; Space Invader PA_0268;PA_0268; PA;, 96 rue de Courcelles; 96 rue de Courcelles;
48.8529090000; 2.3190900000; Space Invader PA_0486, 26 rue Vaneau; Space Invader PA_0486;PA_0486; PA;, 26 rue Vaneau; 26 rue Vaneau;
48.8162670000; 2.3612110000; Space Invader PA_0613, derrière un poteau à l'entrée d'un tunnel; Space Invader PA_0613;PA_0613; PA;, derrière un poteau à l'entrée d'un tunnel; derrière un poteau à l'entrée d'un tunnel;
48.8053600000; 2.1258000000; Space Invader VRS_022, 16 rue Sainte-Anne; Space Invader VRS_022;VRS_022; VR;, 16 rue Sainte-Anne; 16 rue Sainte-Anne;
48.8649600000; 2.3939700000; Space Invader PA_0325, 17 rue Robineau; Space Invader PA_0325;PA_0325; PA;, 17 rue Robineau; 17 rue Robineau;
48.7623950000; 2.3404190000; Space Invader PA_1184, croisement E50/A6B; Space Invader PA_1184;PA_1184; PA;, croisement E50/A6B; croisement E50/A6B;
48.8470400000; 2.3326300000; Space Invader PA_0094, porte Fleurus du jardin du Luxembourg; Space Invader PA_0094;PA_0094; PA;, porte Fleurus du jardin du Luxembourg; porte Fleurus du jardin du Luxembourg;
48.8630200000; 2.3710500000; Space Invader PA_0377, 52 boulevard Voltaire; Space Invader PA_0377;PA_0377; PA;, 52 boulevard Voltaire; 52 boulevard Voltaire;
48.8716300000; 2.3761500000; Space Invader PA_0279, 116 rue du Faubourg du Temple; Space Invader PA_0279;PA_0279; PA;, 116 rue du Faubourg du Temple; 116 rue du Faubourg du Temple;
48.8714630000; 2.3912850000; Space Invader PA_0358, 14 rue de Savies; Space Invader PA_0358;PA_0358; PA;, 14 rue de Savies; 14 rue de Savies;
48.8532030000; 2.3749370000; Space Invader PA_0038, 1 passage Thérié; Space Invader PA_0038;PA_0038; PA;, 1 passage Thérié; 1 passage Thérié;
48.8520000000; 2.3737600000; Space Invader PA_0128, 1 rue de Charonne; Space Invader PA_0128;PA_0128; PA;, 1 rue de Charonne; 1 rue de Charonne;
48.8298100000; 2.3017000000; Space Invader PA_0367, 108 rue Brancion; Space Invader PA_0367;PA_0367; PA;, 108 rue Brancion; 108 rue Brancion;
48.8431600000; 2.3494700000; Space Invader PA_1338, 62 rue Mouffetard; Space Invader PA_1338;PA_1338; PA;, 62 rue Mouffetard; 62 rue Mouffetard;
48.8765700000; 2.3443000000; Space Invader PA_1340, 1 rue de Rochechouart; Space Invader PA_1340;PA_1340; PA;, 1 rue de Rochechouart; 1 rue de Rochechouart;
48.8451300000; 2.4316370000; Space Invader PA_1339, 1 rue des Vignerons; Space Invader PA_1339;PA_1339; PA;, 1 rue des Vignerons; 1 rue des Vignerons;
48.8744600000; 2.3930540000; Space Invader PA_0442, 46 Olivier Métra; Space Invader PA_0442;PA_0442; PA;, 46 Olivier Métra; 46 Olivier Métra;
48.8157510000; 2.3619390000; Space Invader PA_0017, face à la rue Voltaire; Space Invader PA_0017;PA_0017; PA;, face à la rue Voltaire; face à la rue Voltaire;
48.8493000000; 2.3777000000; Space Invader PA_0812, 12bis rue de Cotte; Space Invader PA_0812;PA_0812; PA;, 12bis rue de Cotte; 12bis rue de Cotte;
48.8499480000; 2.3787800000; Space Invader PA_0904, 23 rue d'Aligre; Space Invader PA_0904;PA_0904; PA;, 23 rue d'Aligre; 23 rue d'Aligre;
48.8262540000; 2.2984920000; Space Invader PA_0614, bretelle de périphérique Porte Brancion; Space Invader PA_0614;PA_0614; PA;, bretelle de périphérique Porte Brancion; bretelle de périphérique Porte Brancion;
48.8476050000; 2.4310890000; Space Invader PA_1341, 40 avenue Aubert; Space Invader PA_1341;PA_1341; PA;, 40 avenue Aubert; 40 avenue Aubert;
48.8704600000; 2.3867700000; Space Invader PA_0620, escalier menant vers le passage Piat; Space Invader PA_0620;PA_0620; PA;, escalier menant vers le passage Piat; escalier menant vers le passage Piat;
48.8647700000; 2.3568620000; Space Invader PA_0450, 5 rue Volta; Space Invader PA_0450;PA_0450; PA;, 5 rue Volta; 5 rue Volta;
48.8542800000; 2.3501100000; Space Invader PA_1344, 26 rue Chanoinesse; Space Invader PA_1344;PA_1344; PA;, 26 rue Chanoinesse; 26 rue Chanoinesse;
48.8539600000; 2.3037900000; Space Invader PA_1342, place Joffre, allée Adrienne Lecouvreur; Space Invader PA_1342;PA_1342; PA;, place Joffre, allée Adrienne Lecouvreur; place Joffre, allée Adrienne Lecouvreur;
48.8564050000; 2.3096430000; Space Invader PA_1343, 72 boulevard de la Tour Maubourg; Space Invader PA_1343;PA_1343; PA;, 72 boulevard de la Tour Maubourg; 72 boulevard de la Tour Maubourg;
48.8236020000; 2.3621100000; Space Invader PA_0667, 64 avenue de Choisy; Space Invader PA_0667;PA_0667; PA;, 64 avenue de Choisy; 64 avenue de Choisy;
48.8777280000; 2.2883330000; Space Invader PA_0616, 31 place Saint-Ferdinand; Space Invader PA_0616;PA_0616; PA;, 31 place Saint-Ferdinand; 31 place Saint-Ferdinand;
48.8568290000; 2.3554650000; Space Invader PA_0070, 1 rue de la Verrerie; Space Invader PA_0070;PA_0070; PA;, 1 rue de la Verrerie; 1 rue de la Verrerie;
48.8547170000; 2.3629110000; Space Invader PA_0149, 1 rue de Turenne; Space Invader PA_0149;PA_0149; PA;, 1 rue de Turenne; 1 rue de Turenne;
48.8761500000; 2.3810940000; Space Invader PA_0443, entrée sud des Buttes Chaumont; Space Invader PA_0443;PA_0443; PA;, entrée sud des Buttes Chaumont; entrée sud des Buttes Chaumont;
48.8491210000; 2.3674680000; Space Invader PA_1346, pilier est du pont de l'Arsenal; Space Invader PA_1346;PA_1346; PA;, pilier est du pont de l'Arsenal; pilier est du pont de l'Arsenal;
48.8669700000; 2.3619900000; Space Invader PA_1347, 6 rue Notre-Dame-de-Nazareth; Space Invader PA_1347;PA_1347; PA;, 6 rue Notre-Dame-de-Nazareth; 6 rue Notre-Dame-de-Nazareth;
48.8540200000; 2.3818700000; Space Invader PA_0701, 1 rue Godefroy Cavaignac; Space Invader PA_0701;PA_0701; PA;, 1 rue Godefroy Cavaignac; 1 rue Godefroy Cavaignac;
48.8469100000; 2.3435500000; Space Invader PA_0163, 133 rue Saint-Jacques; Space Invader PA_0163;PA_0163; PA;, 133 rue Saint-Jacques; 133 rue Saint-Jacques;
48.8524410000; 2.3716070000; Space Invader PA_0211, 30 rue du Faubourg Saint-Antoine; Space Invader PA_0211;PA_0211; PA;, 30 rue du Faubourg Saint-Antoine; 30 rue du Faubourg Saint-Antoine;
48.8210700000; 2.4168260000; Space Invader PA_1345, 16 rue Jean-Baptiste Marty; Space Invader PA_1345;PA_1345; PA;, 16 rue Jean-Baptiste Marty; 16 rue Jean-Baptiste Marty;
48.8471990000; 2.3179140000; Space Invader PA_1350, 133 rue de Sèvres; Space Invader PA_1350;PA_1350; PA;, 133 rue de Sèvres; 133 rue de Sèvres;
48.8418480000; 2.3254790000; Space Invader PA_1351, 63 rue du Montparnasse; Space Invader PA_1351;PA_1351; PA;, 63 rue du Montparnasse; 63 rue du Montparnasse;
48.8624400000; 2.3201500000; Space Invader PA_0402, quai Anantole France; Space Invader PA_0402;PA_0402; PA;, quai Anantole France; quai Anantole France;
48.8302300000; 2.3342500000; Space Invader PA_1349, 51 rue de la Tombe Issoire; Space Invader PA_1349;PA_1349; PA;, 51 rue de la Tombe Issoire; 51 rue de la Tombe Issoire;
48.8624650000; 2.3351640000; Space Invader PA_0581, entrée nord-est du Carrousel; Space Invader PA_0581;PA_0581; PA;, entrée nord-est du Carrousel; entrée nord-est du Carrousel;
48.8593000000; 2.3530090000; Space Invader PA_0145, 9 rue Saint-Merri; Space Invader PA_0145;PA_0145; PA;, 9 rue Saint-Merri; 9 rue Saint-Merri;
48.8711310000; 2.3932940000; Space Invader PA_0432  573, 24 rue de l'Est; Space Invader PA_0432;PA_0432; PA;  573, 24 rue de l'Est;  573, 24 rue de l'Est;
48.8643080000; 2.3477320000; Space Invader PA_0919, 12 rue Française; Space Invader PA_0919;PA_0919; PA;, 12 rue Française; 12 rue Française;
48.8668800000; 2.3514200000; Space Invader PA_0814, 10 rue du Ponceau; Space Invader PA_0814;PA_0814; PA;, 10 rue du Ponceau; 10 rue du Ponceau;
48.8280060000; 2.3895920000; Space Invader PA_0887, sur le bastion de Bercy; Space Invader PA_0887;PA_0887; PA;, sur le bastion de Bercy; sur le bastion de Bercy;
48.8700210000; 2.3941950000; Space Invader PA_0351, 121 rue de Ménilmontant; Space Invader PA_0351;PA_0351; PA;, 121 rue de Ménilmontant; 121 rue de Ménilmontant;
48.8682000000; 2.3813100000; Space Invader PA_0540, impasse Questre; Space Invader PA_0540;PA_0540; PA;, impasse Questre; impasse Questre;
48.8573600000; 2.4039300000; Space Invader PA_0699, 127 rue des Pyrénées; Space Invader PA_0699;PA_0699; PA;, 127 rue des Pyrénées; 127 rue des Pyrénées;
48.8559300000; 2.3506300000; Space Invader PA_0148, sur le pont d'Arcole; Space Invader PA_0148;PA_0148; PA;, sur le pont d'Arcole; sur le pont d'Arcole;
48.8537000000; 2.3426800000; Space Invader PA_0043, 26 rue de l'Hirondelle; Space Invader PA_0043;PA_0043; PA;, 26 rue de l'Hirondelle; 26 rue de l'Hirondelle;
48.8625860000; 2.3021840000; Space Invader PA_0399, pont de l'Alma; Space Invader PA_0399;PA_0399; PA;, pont de l'Alma; pont de l'Alma;
48.8516000000; 2.3779600000; Space Invader PA_0047, 4bis passage de la Main d'Or; Space Invader PA_0047;PA_0047; PA;, 4bis passage de la Main d'Or; 4bis passage de la Main d'Or;
48.8697900000; 2.3232200000; Space Invader PA_0868, 1 boulevard Malsherbes; Space Invader PA_0868;PA_0868; PA;, 1 boulevard Malsherbes; 1 boulevard Malsherbes;
48.8568100000; 2.4047300000; Space Invader PA_1128, 112 rue des Pyrénées; Space Invader PA_1128;PA_1128; PA;, 112 rue des Pyrénées; 112 rue des Pyrénées;
48.8182050000; 2.4242090000; Space Invader PA_1348, 39 rue du Maréchal Leclerc; Space Invader PA_1348;PA_1348; PA;, 39 rue du Maréchal Leclerc; 39 rue du Maréchal Leclerc;
48.8708400000; 2.3735500000; Space Invader PA_0283, 101 rue du Faubourg du Temple; Space Invader PA_0283;PA_0283; PA;, 101 rue du Faubourg du Temple; 101 rue du Faubourg du Temple;
48.8272500000; 2.5072100000; Space Invader PA_0179, entrée du tunnel de Champigny; Space Invader PA_0179;PA_0179; PA;, entrée du tunnel de Champigny; entrée du tunnel de Champigny;
48.8626680000; 2.3544100000; Space Invader PA_0396, 49 rue de Beaubourg; Space Invader PA_0396;PA_0396; PA;, 49 rue de Beaubourg; 49 rue de Beaubourg;
48.8257310000; 2.3601370000; Space Invader PA_1352, 117 avenue de Choisy; Space Invader PA_1352;PA_1352; PA;, 117 avenue de Choisy; 117 avenue de Choisy;
48.8327870000; 2.3550160000; Space Invader PA_1353, 9 rue Philippe de Champagne; Space Invader PA_1353;PA_1353; PA;, 9 rue Philippe de Champagne; 9 rue Philippe de Champagne;
48.8743050000; 2.3726110000; Space Invader PA_0198, 27 rue Sainte-Marthe; Space Invader PA_0198;PA_0198; PA;, 27 rue Sainte-Marthe; 27 rue Sainte-Marthe;
48.8806700000; 2.3604310000; Space Invader PA_1354, 18 rue de l'Aqueduc; Space Invader PA_1354;PA_1354; PA;, 18 rue de l'Aqueduc; 18 rue de l'Aqueduc;
48.8772470000; 2.3548110000; Space Invader PA_1355, 85bis boulevard Magenta; Space Invader PA_1355;PA_1355; PA;, 85bis boulevard Magenta; 85bis boulevard Magenta;
48.8479040000; 2.3928270000; Space Invader PA_1356, 168 boulevard Diderot; Space Invader PA_1356;PA_1356; PA;, 168 boulevard Diderot; 168 boulevard Diderot;
48.8911900000; 2.3318000000; Space Invader PA_0172, 21 rue Carpeaux; Space Invader PA_0172;PA_0172; PA;, 21 rue Carpeaux; 21 rue Carpeaux;
48.8796800000; 2.3240300000; Space Invader PA_1357, 2 rue de Saint-Petersbourg; Space Invader PA_1357;PA_1357; PA;, 2 rue de Saint-Petersbourg; 2 rue de Saint-Petersbourg;
48.8591600000; 2.3996100000; Space Invader PA_0835, 13 rue de Lasseps; Space Invader PA_0835;PA_0835; PA;, 13 rue de Lasseps; 13 rue de Lasseps;
48.8701370000; 2.3455640000; Space Invader PA_0021, 12 rue Saint-Fiacre; Space Invader PA_0021;PA_0021; PA;, 12 rue Saint-Fiacre; 12 rue Saint-Fiacre;
48.8671820000; 2.3449380000; Space Invader PA_0606, 39 rue d'Aboukir; Space Invader PA_0606;PA_0606; PA;, 39 rue d'Aboukir; 39 rue d'Aboukir;
48.8578800000; 2.3601800000; Space Invader PA_0188, 39 rue des Francs-Bourgeois; Space Invader PA_0188;PA_0188; PA;, 39 rue des Francs-Bourgeois; 39 rue des Francs-Bourgeois;
48.8474500000; 2.3435800000; Space Invader PA_0150, angle de la Sorbonne; Space Invader PA_0150;PA_0150; PA;, angle de la Sorbonne; angle de la Sorbonne;
48.8405320000; 2.3237020000; Space Invader PA_0849, 3 rue du Maine; Space Invader PA_0849;PA_0849; PA;, 3 rue du Maine; 3 rue du Maine;
48.8612070000; 2.3579490000; Space Invader PA_0027, fontaine des Haudriettes; Space Invader PA_0027;PA_0027; PA;, fontaine des Haudriettes; fontaine des Haudriettes;
48.8709500000; 2.2996400000; Space Invader PA_0236, 16 rue Magellan; Space Invader PA_0236;PA_0236; PA;, 16 rue Magellan; 16 rue Magellan;
48.8592220000; 2.2926810000; Space Invader PA_0126, pont d'Iéna (rive gauche); Space Invader PA_0126;PA_0126; PA;, pont d'Iéna (rive gauche); pont d'Iéna (rive gauche);
48.8588100000; 2.3573100000; Space Invader PA_0379, 17 rue des Blancs-Manteaux; Space Invader PA_0379;PA_0379; PA;, 17 rue des Blancs-Manteaux; 17 rue des Blancs-Manteaux;
48.8472600000; 2.3674600000; Space Invader PA_0571, 10 boulevard de la Bastille; Space Invader PA_0571;PA_0571; PA;, 10 boulevard de la Bastille; 10 boulevard de la Bastille;
48.8268200000; 2.3507500000; Space Invader PA_0303, 24 passage Boiton; Space Invader PA_0303;PA_0303; PA;, 24 passage Boiton; 24 passage Boiton;
48.8535600000; 2.3536300000; Space Invader PA_0340, 45 quai de Bourbon; Space Invader PA_0340;PA_0340; PA;, 45 quai de Bourbon; 45 quai de Bourbon;
48.8527870000; 2.3532240000; Space Invader PA_0523, face au 4 rue Jean du Bellay; Space Invader PA_0523;PA_0523; PA;, face au 4 rue Jean du Bellay; face au 4 rue Jean du Bellay;
48.8866700000; 2.3384430000; Space Invader PA_0639, 122 rue Lepic; Space Invader PA_0639;PA_0639; PA;, 122 rue Lepic; 122 rue Lepic;
48.8730730000; 2.3635170000; Space Invader PA_0007, 89 quai de Valmy; Space Invader PA_0007;PA_0007; PA;, 89 quai de Valmy; 89 quai de Valmy;
48.8715370000; 2.3632210000; Space Invader PA_0416, 9 rue de Marseille; Space Invader PA_0416;PA_0416; PA;, 9 rue de Marseille; 9 rue de Marseille;
48.8373940000; 2.3741620000; Space Invader PA_0087, escalier du port de la Gare; Space Invader PA_0087;PA_0087; PA;, escalier du port de la Gare; escalier du port de la Gare;
48.8625970000; 2.3598940000; Space Invader PA_0029, 21 rue Pastourelle; Space Invader PA_0029;PA_0029; PA;, 21 rue Pastourelle; 21 rue Pastourelle;
48.9001800000; 2.3863900000; Space Invader PA_0911, 7Z place Auguste Baron; Space Invader PA_0911;PA_0911; PA;, 7Z place Auguste Baron; 7Z place Auguste Baron;
48.8608660000; 2.2918050000; Space Invader PA_0256, place de Varsovie; Space Invader PA_0256;PA_0256; PA;, place de Varsovie; place de Varsovie;
48.8488910000; 2.3420130000; Space Invader PA_1359, place de la Sorbonne; Space Invader PA_1359;PA_1359; PA;, place de la Sorbonne; place de la Sorbonne;
48.8460420000; 2.3430190000; Space Invader PA_1360, 2 rue des Fossés Saint-Jacques; Space Invader PA_1360;PA_1360; PA;, 2 rue des Fossés Saint-Jacques; 2 rue des Fossés Saint-Jacques;
48.8760250000; 2.3510350000; Space Invader PA_0159, 69 rue d'Hauteville; Space Invader PA_0159;PA_0159; PA;, 69 rue d'Hauteville; 69 rue d'Hauteville;
48.8645430000; 2.3476720000; Space Invader PA_0232, 11 rue Française; Space Invader PA_0232;PA_0232; PA;, 11 rue Française; 11 rue Française;
48.8371100000; 2.2963800000; Space Invader PA_0364, 347 rue de Vaugirard; Space Invader PA_0364;PA_0364; PA;, 347 rue de Vaugirard; 347 rue de Vaugirard;
48.8456240000; 2.3423190000; Space Invader PA_1358, 3 rue Royer-Collard; Space Invader PA_1358;PA_1358; PA;, 3 rue Royer-Collard; 3 rue Royer-Collard;
48.8755380000; 2.3998250000; Space Invader PA_0521, cimetière de Belleville; Space Invader PA_0521;PA_0521; PA;, cimetière de Belleville; cimetière de Belleville;
48.8355760000; 2.3753470000; Space Invader PA_0118, 1 rue Raymond Ayron; Space Invader PA_0118;PA_0118; PA;, 1 rue Raymond Ayron; 1 rue Raymond Ayron;
48.8531920000; 2.3437020000; Space Invader PA_0098  PA_0099, sur la fontaine Saint-Michel; Space Invader PA_0098;PA_0098; PA;  PA_0099, sur la fontaine Saint-Michel;  PA_0099, sur la fontaine Saint-Michel;X
48.8660540000; 2.3075210000; Space Invader PA_0238, 8 rue François 1er; Space Invader PA_0238;PA_0238; PA;, 8 rue François 1er; 8 rue François 1er;
48.8803650000; 2.2928170000; Space Invader PA_0617, 14 rue Pierre Demours; Space Invader PA_0617;PA_0617; PA;, 14 rue Pierre Demours; 14 rue Pierre Demours;
48.8594620000; 2.3705370000; Space Invader PA_1361, 3 allée Verte; Space Invader PA_1361;PA_1361; PA;, 3 allée Verte; 3 allée Verte;
48.8491870000; 2.3919030000; Space Invader PA_1362, 2 rue des Boulets; Space Invader PA_1362;PA_1362; PA;, 2 rue des Boulets; 2 rue des Boulets;
48.8784070000; 2.3492660000; Space Invader PA_0330, 102 rue du Faubourg Poissonnière; Space Invader PA_0330;PA_0330; PA;, 102 rue du Faubourg Poissonnière; 102 rue du Faubourg Poissonnière;
48.8551640000; 2.4193510000; Space Invader PA_1364, 2 rue Paul Bert; Space Invader PA_1364;PA_1364; PA;, 2 rue Paul Bert; 2 rue Paul Bert;
48.8331810000; 2.3662210000; Space Invader PA_0527, 74 rue Dunois; Space Invader PA_0527;PA_0527; PA;, 74 rue Dunois; 74 rue Dunois;
48.8621660000; 2.3022840000; Space Invader PA_0400, 93 quai d'Orsay; Space Invader PA_0400;PA_0400; PA;, 93 quai d'Orsay; 93 quai d'Orsay;
48.8866050000; 2.3774630000; Space Invader PA_1363, 70 quai de la Loire; Space Invader PA_1363;PA_1363; PA;, 70 quai de la Loire; 70 quai de la Loire;
48.8286270000; 2.3991390000; Space Invader PA_0686, 1 rue Marius Delcher; Space Invader PA_0686;PA_0686; PA;, 1 rue Marius Delcher; 1 rue Marius Delcher;
48.8198740000; 2.3736070000; Space Invader PA_0224, sur les panneaux d'information du périph'; Space Invader PA_0224;PA_0224; PA;, sur les panneaux d'information du périph'; sur les panneaux d'information du périph';
48.8652350000; 2.4115010000; Space Invader PA_0551, 1 avenue Ibsen; Space Invader PA_0551;PA_0551; PA;, 1 avenue Ibsen; 1 avenue Ibsen;
48.8472690000; 2.4142880000; Space Invader PA_0431, rond-point de la porte de Vincennes; Space Invader PA_0431;PA_0431; PA;, rond-point de la porte de Vincennes; rond-point de la porte de Vincennes;
48.8342950000; 2.3324660000; Space Invader PA_0075, sur le piédestal du lion; Space Invader PA_0075;PA_0075; PA;, sur le piédestal du lion; sur le piédestal du lion;
48.8502720000; 2.3586740000; Space Invader PA_1365, 14 quai de Béthune; Space Invader PA_1365;PA_1365; PA;, 14 quai de Béthune; 14 quai de Béthune;
48.8513700000; 2.3763400000; Space Invader PA_1366, 90 avenue Ledru-Rollin; Space Invader PA_1366;PA_1366; PA;, 90 avenue Ledru-Rollin; 90 avenue Ledru-Rollin;
48.8674400000; 2.3638000000; Space Invader PA_0105, à droite du lion de la statue; Space Invader PA_0105;PA_0105; PA;, à droite du lion de la statue; à droite du lion de la statue;
48.8606680000; 2.3480060000; Space Invader PA_0251, à l'ouest de la fontaine des Innocents; Space Invader PA_0251;PA_0251; PA;, à l'ouest de la fontaine des Innocents; à l'ouest de la fontaine des Innocents;
48.8268000000; 2.3641640000; Space Invader PA_0272, 96 rue de Tolbiac; Space Invader PA_0272;PA_0272; PA;, 96 rue de Tolbiac; 96 rue de Tolbiac;
48.8726420000; 2.3311700000; Space Invader PA_0185, 8 rue Scribe; Space Invader PA_0185;PA_0185; PA;, 8 rue Scribe; 8 rue Scribe;
48.8617020000; 2.3441750000; Space Invader PA_0508, 9 rue des Prouvaires; Space Invader PA_0508;PA_0508; PA;, 9 rue des Prouvaires; 9 rue des Prouvaires;
48.8319830000; 2.3971700000; Space Invader PA_0546, 320bis rue de Charenton; Space Invader PA_0546;PA_0546; PA;, 320bis rue de Charenton; 320bis rue de Charenton;
48.8366220000; 2.3381290000; Space Invader PA_0320, 34 rue du Faubourg Saint-Jacques; Space Invader PA_0320;PA_0320; PA;, 34 rue du Faubourg Saint-Jacques; 34 rue du Faubourg Saint-Jacques;
48.8468920000; 2.4085960000; Space Invader PA_0082, pasage de la Voûte; Space Invader PA_0082;PA_0082; PA;, pasage de la Voûte; pasage de la Voûte;
48.8394400000; 2.3890050000; Space Invader PA_0097, 205 rue de Charenton; Space Invader PA_0097;PA_0097; PA;, 205 rue de Charenton; 205 rue de Charenton;
48.8167340000; 2.3474420000; Space Invader PA_0863, statue derrière le stade Charlety; Space Invader PA_0863;PA_0863; PA;, statue derrière le stade Charlety; statue derrière le stade Charlety;
48.8487300000; 2.3326440000; Space Invader PA_0635, 21 rue de Vaugirard; Space Invader PA_0635;PA_0635; PA;, 21 rue de Vaugirard; 21 rue de Vaugirard;
48.8629470000; 2.3092890000; Space Invader PA_0380, port du Gros-caillou; Space Invader PA_0380;PA_0380; PA;, port du Gros-caillou; port du Gros-caillou;
48.8435790000; 2.3302930000; Space Invader PA_0311, face au 5 rue Bréa; Space Invader PA_0311;PA_0311; PA;, face au 5 rue Bréa; face au 5 rue Bréa;
48.8647460000; 2.3534330000; Space Invader PA_0638, 79 rue des Gravilliers; Space Invader PA_0638;PA_0638; PA;, 79 rue des Gravilliers; 79 rue des Gravilliers;
48.8427100000; 2.3555100000; Space Invader PA_0305, face au 49 rue Geoffroy-Saint-Hilaire; Space Invader PA_0305;PA_0305; PA;, face au 49 rue Geoffroy-Saint-Hilaire; face au 49 rue Geoffroy-Saint-Hilaire;
48.8522670000; 2.3391780000; Space Invader PA_0046, statue de Danton; Space Invader PA_0046;PA_0046; PA;, statue de Danton; statue de Danton;
48.8383300000; 2.3570130000; Space Invader PA_0076, statue de Jeanne &quot; Space Invader PA_0076;PA_0076; PA;, statue de Jeanne &quot; statue de Jeanne &quot;
au secours&quot; d'Arc;;;;;;;
48.8591930000; 2.3674390000; Space Invader PA_0586, 89 boulevard Beaumarchais; Space Invader PA_0586;PA_0586; PA;, 89 boulevard Beaumarchais; 89 boulevard Beaumarchais;
48.8867190000; 2.2959600000; Space Invader PA_1367, 160 boulevard Berthier; Space Invader PA_1367;PA_1367; PA;, 160 boulevard Berthier; 160 boulevard Berthier;
48.8707180000; 2.3459080000; Space Invader PA_0020, 20 rue Saint-Fiacre; Space Invader PA_0020;PA_0020; PA;, 20 rue Saint-Fiacre; 20 rue Saint-Fiacre;
48.8945250000; 2.3343370000; Space Invader PA_0890, 175bis rue Championnet; Space Invader PA_0890;PA_0890; PA;, 175bis rue Championnet; 175bis rue Championnet;
48.8629230000; 2.2722690000; Space Invader PA_0265, face au 27 boulevard Jules Sandeau; Space Invader PA_0265;PA_0265; PA;, face au 27 boulevard Jules Sandeau; face au 27 boulevard Jules Sandeau;
48.8587530000; 2.3328470000; Space Invader PA_0965, statue de Paris du pont du Carrousel; Space Invader PA_0965;PA_0965; PA;, statue de Paris du pont du Carrousel; statue de Paris du pont du Carrousel;
48.8585900000; 2.3802000000; Space Invader PA_0719, 1 rue Camille Desmoulins; Space Invader PA_0719;PA_0719; PA;, 1 rue Camille Desmoulins; 1 rue Camille Desmoulins;
48.8730100000; 2.3478100000; Space Invader PA_0327, 29 rue du Faubourg Poissonnière; Space Invader PA_0327;PA_0327; PA;, 29 rue du Faubourg Poissonnière; 29 rue du Faubourg Poissonnière;
48.8531940000; 2.3781920000; Space Invader PA_0085, 58 rue de Charonne; Space Invader PA_0085;PA_0085; PA;, 58 rue de Charonne; 58 rue de Charonne;
48.8758400000; 2.3260820000; Space Invader PA_0729, cour du Havre; Space Invader PA_0729;PA_0729; PA;, cour du Havre; cour du Havre;
48.8837030000; 2.3688950000; Space Invader PA_0196, place de la Bataille de Stalingrad; Space Invader PA_0196;PA_0196; PA;, place de la Bataille de Stalingrad; place de la Bataille de Stalingrad;
48.8395200000; 2.3887100000; Space Invader PA_0536, 7 rue de la Planchette; Space Invader PA_0536;PA_0536; PA;, 7 rue de la Planchette; 7 rue de la Planchette;
48.7789500000; 2.4408000000; Space Invader PA_1002, bretelle d'autoroute A86/N406, face au Castorama de Créteil; Space Invader PA_1002;PA_1002; PA;, bretelle d'autoroute A86/N406, face au Castorama de Créteil; bretelle d'autoroute A86/N406, face au Castorama de Créteil;
48.8564830000; 2.3573850000; Space Invader PA_0572, 27 rue du Roi de Sicile; Space Invader PA_0572;PA_0572; PA;, 27 rue du Roi de Sicile; 27 rue du Roi de Sicile;
48.8582300000; 2.4881700000; Space Invader PA_0685, sortie 18 de l'A86; Space Invader PA_0685;PA_0685; PA;, sortie 18 de l'A86; sortie 18 de l'A86;
48.8864870000; 2.3968770000; Space Invader PA_0600, entrée du tunnel de la porte Chaumont; Space Invader PA_0600;PA_0600; PA;, entrée du tunnel de la porte Chaumont; entrée du tunnel de la porte Chaumont;
48.8460860000; 2.3543200000; Space Invader PA_0781, 2 rue des Boulangers; Space Invader PA_0781;PA_0781; PA;, 2 rue des Boulangers; 2 rue des Boulangers;
48.8508760000; 2.3612370000; Space Invader PA_0979, pont de Sully côté rive Droite; Space Invader PA_0979;PA_0979; PA;, pont de Sully côté rive Droite; pont de Sully côté rive Droite;
